pwr_log Ver: 2.1.0
HOST: xo-9a-dd-46
DATE: Tue, 20 Feb 2018 15:17:39 +0000
ECVER: 1.0.01
OFWVER: CL2 Q4D34 Q4D
MODEL: 1C2
SERNUM: CQF33600952
BATTECH: LiFe
BATMFG: BYD
BATSER: 3592c54500000093
BUILD: 13.2.0 for XO-1.75, customized (build 12)
MFGSER: 0c 02 0e 01 00
CHGCNT: 00 05
CHGSOC: 1d
DISCNT: 00 04
DISSOC: 07
DELAY: 20:
XOVER: 1.75
KERNVER: 3019
KERNAPI: 2
MFGFAC: 0a f0
COMMENT: 
<StartData>
1519141168,18,6836880,1178385,2928,3620833,Charging,493750,21
1519141188,19,6838710,1185677,2927,3627083,Charging,500000,22
1519141208,19,6838710,1157942,2924,3633750,Charging,506667,22
1519141228,19,6833830,1125911,2919,3640000,Charging,512917,22
1519141249,19,6838100,1146744,2916,3646666,Charging,519583,23
1519141269,19,6841150,1156250,2919,3652916,Charging,525833,23
1519141289,20,6841760,1134244,2921,3659583,Charging,532500,23
1519141309,20,6844200,1138411,2919,3665833,Charging,538750,24
1519141329,20,6844810,1134244,2918,3672083,Charging,545000,24
1519141349,20,6846640,1132421,2917,3678333,Charging,551250,24
1519141369,20,6850300,1127734,2916,3684583,Charging,557500,25
1519141390,21,6850910,1127994,2914,3691250,Charging,564167,25
1519141410,21,6851520,1116145,2911,3697500,Charging,570417,25
1519141430,21,6855790,1118619,2917,3703750,Charging,576667,26
1519141450,21,6860060,1130208,2914,3710000,Charging,582917,26
1519141470,21,6858230,1119270,2917,3716250,Charging,589167,26
1519141490,22,6860670,1108203,2914,3722500,Charging,595417,27
1519141510,22,6858840,1098307,2918,3728750,Charging,601667,27
1519141531,22,6864940,1114062,2914,3735000,Charging,607917,27
1519141551,22,6862500,1108072,2915,3740833,Charging,613750,28
1519141571,22,6864330,1109635,2916,3747083,Charging,620000,28
1519141591,23,6866770,1105598,2915,3753333,Charging,626250,28
1519141611,23,6853960,1027864,2917,3759583,Charging,632500,29
1519141631,23,6869210,1097395,2916,3765416,Charging,638333,29
1519141651,23,6871650,1101432,2914,3771666,Charging,644583,29
1519141671,23,6872870,1094661,2917,3777916,Charging,650833,30
1519141692,24,6872260,1090234,2912,3783750,Charging,656667,30
1519141712,24,6872870,1079166,2916,3790000,Charging,662917,30
1519141732,24,6871650,1062500,2917,3795833,Charging,668750,31
1519141752,24,6868600,1048567,2911,3801666,Charging,674583,31
1519141772,24,6870430,1048046,2909,3807500,Charging,680417,31
1519141792,24,6877140,1080859,2909,3813750,Charging,686667,32
1519141812,25,6878360,1082291,2908,3819583,Charging,692500,32
1519141833,25,6872260,1038802,2910,3825416,Charging,698333,32
1519141853,25,6881410,1083463,2910,3831666,Charging,704583,33
1519141873,25,6883850,1088020,2913,3837916,Charging,710833,33
1519141893,25,6885070,1086979,2912,3843750,Charging,716667,33
1519141913,26,6884460,1087369,2917,3850000,Charging,722917,34
1519141934,26,6884460,1088020,2917,3856250,Charging,729167,34
1519141954,26,6890560,1090234,2919,3862083,Charging,735000,34
1519141974,26,6888730,1086718,2921,3868333,Charging,741250,35
1519141994,26,6886900,1083984,2922,3874583,Charging,747500,35
1519142015,27,6887510,1082942,2923,3880833,Charging,753750,35
1519142035,27,6886900,1076432,2925,3886666,Charging,759583,36
1519142055,27,6887510,1074609,2925,3892916,Charging,765833,36
1519142076,27,6887510,1073697,2921,3898750,Charging,771667,36
1519142096,27,6886290,1074348,2923,3905000,Charging,777917,37
1519142116,28,6890560,1072786,2927,3910833,Charging,783750,37
1519142136,28,6889950,1071614,2927,3917083,Charging,790000,37
1519142157,28,6888120,1070182,2926,3922916,Charging,795833,38
1519142177,28,6889340,1069531,2924,3929166,Charging,802083,38
1519142197,28,6889950,1067057,2929,3935000,Charging,807917,38
1519142217,29,6889950,1066276,2927,3941250,Charging,814167,39
1519142238,29,6891170,1066666,2926,3947083,Charging,820000,39
1519142258,29,6889340,1068489,2925,3952916,Charging,825833,39
1519142278,29,6888730,1069921,2928,3959166,Charging,832083,40
1519142298,29,6888730,1065494,2926,3965000,Charging,837917,40
1519142318,30,6891170,1064973,2926,3970833,Charging,843750,40
1519142338,30,6890560,1062890,2927,3977083,Charging,850000,41
1519142358,30,6889950,1062500,2929,3982916,Charging,855833,41
1519142378,30,6888120,1061848,2931,3988750,Charging,861667,41
1519142399,30,6890560,1061197,2932,3995000,Charging,867917,42
1519142419,30,6890560,1061979,2934,4000833,Charging,873750,42
1519142439,31,6889950,1060807,2936,4006666,Charging,879583,43
1519142459,31,6892390,1061848,2933,4012500,Charging,885417,43
1519142479,31,6891780,1061067,2938,4018750,Charging,891667,43
1519142499,31,6891170,1060156,2936,4024583,Charging,897500,44
1519142519,31,6894220,1060286,2937,4030416,Charging,903333,44
1519142539,32,6889950,1060286,2938,4036250,Charging,909167,44
1519142560,32,6889340,1059635,2937,4042500,Charging,915417,45
1519142580,32,6889340,1060677,2942,4048333,Charging,921250,45
1519142600,32,6893610,1062109,2945,4054166,Charging,927083,45
1519142620,32,6893000,1063802,2942,4060000,Charging,932917,46
1519142640,33,6894220,1063932,2938,4066250,Charging,939167,46
1519142660,33,6894220,1065364,2940,4072083,Charging,945000,46
1519142680,33,6894220,1061848,2947,4077916,Charging,950833,47
1519142701,33,6892390,1061458,2944,4084166,Charging,957083,47
1519142721,33,6891780,1060677,2948,4090000,Charging,962917,47
1519142741,34,6892390,1060026,2950,4095833,Charging,968750,48
1519142761,34,6893610,1061588,2948,4101666,Charging,974583,48
1519142781,34,6893000,1061067,2953,4107916,Charging,980833,48
1519142801,34,6894830,1060546,2956,4113750,Charging,986667,49
1519142821,34,6894220,1059114,2957,4119583,Charging,992500,49
1519142841,34,6896050,1059375,2956,4125833,Charging,998750,49
1519142862,35,6893000,1062890,2953,4131666,Charging,1004583,50
1519142882,35,6894830,1058723,2955,4137500,Charging,1010417,50
1519142902,35,6894830,1058203,2958,4143333,Charging,1016250,50
1519142922,35,6894830,1057421,2955,4149166,Charging,1022083,51
1519142942,35,6893000,1055208,2961,4155416,Charging,1028333,51
1519142962,36,6895440,1054296,2956,4161250,Charging,1034167,51
1519142982,36,6894220,1053255,2961,4167083,Charging,1040000,52
1519143002,36,6894220,1053385,2963,4172916,Charging,1045833,52
1519143023,36,6894220,1054557,2963,4178750,Charging,1051667,52
1519143043,36,6893610,1044921,2964,4184583,Charging,1057500,53
1519143063,37,6882020,1001822,2961,4190416,Charging,1063333,53
1519143083,37,6876530,972656,2960,4196250,Charging,1069167,53
1519143103,37,6880800,985286,2950,4201250,Charging,1074167,54
1519143123,37,6881410,978776,2947,4206666,Charging,1079583,54
1519143143,37,6877750,981250,2949,4212500,Charging,1085417,54
1519143164,37,6875310,964453,2946,4217916,Charging,1090833,55
1519143184,38,6877140,972656,2939,4223333,Charging,1096250,55
1519143204,38,6877140,975781,2939,4228750,Charging,1101667,55
1519143224,38,6875310,954947,2942,4234166,Charging,1107083,56
1519143244,38,6882020,991406,2937,4239583,Charging,1112500,56
1519143264,38,6883240,1000520,2942,4245000,Charging,1117917,56
1519143284,38,6883850,1002343,2947,4250833,Charging,1123750,57
1519143304,39,6885070,992187,2945,4256250,Charging,1129167,57
1519143325,39,6880800,989453,2948,4261666,Charging,1134583,57
1519143345,39,6882020,987369,2951,4267500,Charging,1140417,58
1519143365,39,6887510,1004817,2948,4272916,Charging,1145833,58
1519143385,39,6883850,992317,2946,4278333,Charging,1151250,58
1519143405,40,6887510,1015494,2948,4284166,Charging,1157083,59
1519143425,40,6883850,992708,2952,4289583,Charging,1162500,59
1519143445,40,6893000,1034895,2950,4295416,Charging,1168333,59
1519143466,40,6893610,1033333,2948,4300833,Charging,1173750,60
1519143486,40,6893610,1035416,2955,4306666,Charging,1179583,60
1519143506,40,6895440,1029166,2959,4312500,Charging,1185417,60
1519143526,41,6891170,1023828,2958,4318333,Charging,1191250,61
1519143546,41,6894220,1020703,2961,4323750,Charging,1196667,61
1519143566,41,6894830,1024609,2962,4329583,Charging,1202500,61
1519143586,41,6896050,1029036,2965,4335416,Charging,1208333,62
1519143606,41,6897880,1037239,2964,4341250,Charging,1214167,62
1519143627,42,6898490,1036197,2970,4347083,Charging,1220000,62
1519143647,42,6901540,1044401,2971,4352916,Charging,1225833,63
1519143667,42,6899710,1048177,2970,4358750,Charging,1231667,63
1519143687,42,6902150,1049218,2972,4364583,Charging,1237500,63
1519143707,42,6902150,1049218,2978,4370416,Charging,1243333,64
1519143727,42,6902150,1052734,2977,4376250,Charging,1249167,64
1519143747,43,6901540,1045312,2981,4382083,Charging,1255000,64
1519143768,43,6903980,1046223,2978,4387916,Charging,1260833,65
1519143788,43,6905200,1048177,2983,4393750,Charging,1266667,65
1519143808,43,6904590,1047656,2985,4399583,Charging,1272500,65
1519143828,43,6903370,1047395,2988,4405416,Charging,1278333,66
1519143848,44,6908250,1058463,2983,4411666,Charging,1284583,66
1519143868,44,6907030,1057682,2987,4417500,Charging,1290417,66
1519143888,44,6908250,1057161,2989,4423333,Charging,1296250,67
1519143908,44,6907030,1053385,2987,4429166,Charging,1302083,67
1519143929,44,6907030,1049869,2988,4435000,Charging,1307917,67
1519143949,45,6907640,1048697,2988,4441250,Charging,1314167,68
1519143969,45,6907030,1050000,2992,4447083,Charging,1320000,68
1519143989,45,6908250,1048307,2991,4452916,Charging,1325833,68
1519144009,45,6907030,1046093,2993,4458750,Charging,1331667,69
1519144029,45,6908250,1043229,2991,4464583,Charging,1337500,69
1519144049,45,6908250,1034635,2988,4470416,Charging,1343333,69
1519144070,46,6905810,1029557,2995,4476250,Charging,1349167,70
1519144090,46,6905810,1022526,2989,4481666,Charging,1354583,70
1519144110,46,6906420,1025390,2990,4487500,Charging,1360417,70
1519144130,46,6906420,1026692,2988,4493333,Charging,1366250,71
1519144150,46,6906420,1020182,2989,4499166,Charging,1372083,71
1519144170,47,6908250,1024479,2991,4505000,Charging,1377917,71
1519144190,47,6908250,1020052,2987,4510416,Charging,1383333,72
1519144210,47,6907030,1020052,2987,4516250,Charging,1389167,72
1519144231,47,6906420,1017708,2991,4522083,Charging,1395000,72
1519144251,47,6906420,1016927,2990,4527500,Charging,1400417,73
1519144271,48,6910690,1023046,2987,4533333,Charging,1406250,73
1519144291,48,6910690,1024609,2987,4539166,Charging,1412083,73
1519144311,48,6910690,1028515,2992,4545000,Charging,1417917,74
1519144331,48,6914350,1030208,2992,4550416,Charging,1423333,74
1519144351,48,6916180,1035677,2990,4556250,Charging,1429167,74
1519144372,48,6917400,1028125,2992,4562083,Charging,1435000,75
1519144392,49,6914960,1028125,2992,4567916,Charging,1440833,75
1519144412,49,6911910,1022395,2994,4573750,Charging,1446667,75
1519144432,49,6914960,1024739,2997,4579583,Charging,1452500,76
1519144452,49,6918010,1027864,2997,4585000,Charging,1457917,76
1519144472,49,6919230,1027994,2996,4590833,Charging,1463750,76
1519144492,50,6919840,1026953,2999,4596666,Charging,1469583,77
1519144512,50,6920450,1025130,2994,4602500,Charging,1475417,77
1519144533,50,6919230,1025260,2998,4608333,Charging,1481250,77
1519144553,50,6922280,1022526,3004,4613750,Charging,1486667,78
1519144573,50,6921060,1020833,2994,4619583,Charging,1492500,78
1519144593,50,6918620,1018098,3001,4625416,Charging,1498333,78
1519144613,51,6921670,1020442,2996,4631250,Charging,1504167,79
1519144633,51,6922280,1018489,2998,4636666,Charging,1509583,79
1519144653,51,6923500,1015755,3000,4642500,Charging,1515417,79
1519144674,51,6924110,1018880,2998,4648333,Charging,1521250,80
1519144694,51,6924720,1016276,2998,4653750,Charging,1526667,80
1519144714,52,6926550,1014843,3002,4659583,Charging,1532500,80
1519144734,52,6928990,1021093,2996,4665416,Charging,1538333,81
1519144754,52,6929600,1025130,3003,4670833,Charging,1543750,81
1519144774,52,6930210,1021614,3001,4676666,Charging,1549583,81
1519144794,52,6929600,1024479,3001,4682500,Charging,1555417,82
1519144815,52,6930210,1023567,3001,4688333,Charging,1561250,82
1519144835,53,6931430,1022135,3004,4693750,Charging,1566667,82
1519144855,53,6932040,1021744,3002,4699583,Charging,1572500,83
1519144875,53,6935090,1025911,3003,4705416,Charging,1578333,83
1519144895,53,6933870,1020963,3003,4711250,Charging,1584167,83
1519144915,53,6935700,1018489,3003,4716666,Charging,1589583,84
1519144935,54,6933260,1015104,3005,4722500,Charging,1595417,84
1519144955,54,6932040,1013932,3002,4728333,Charging,1601250,84
1519144976,54,6935700,1011588,3002,4733750,Charging,1606667,85
1519144996,54,6936920,1010156,3005,4739583,Charging,1612500,85
1519145016,54,6939360,1008072,3003,4745000,Charging,1617917,85
1519145036,54,6937530,1005729,3000,4750833,Charging,1623750,86
1519145056,55,6939970,1003255,3002,4756666,Charging,1629583,86
1519145076,55,6936310,1001302,3002,4762083,Charging,1635000,86
1519145096,55,6929600,998437,3001,4767500,Charging,1640417,87
1519145117,55,6935090,998307,2998,4773333,Charging,1646250,87
1519145137,55,6936310,996744,3002,4778750,Charging,1651667,87
1519145157,56,6938140,992968,3001,4784583,Charging,1657500,88
1519145177,56,6936310,989453,3000,4790000,Charging,1662917,88
1519145197,56,6938750,989192,3001,4795416,Charging,1668333,88
1519145217,56,6939970,990885,3001,4801250,Charging,1674167,89
1519145237,56,6940580,989192,2997,4806666,Charging,1679583,89
1519145258,56,6941190,989453,2997,4812083,Charging,1685000,89
1519145278,57,6941190,987109,2994,4817916,Charging,1690833,90
1519145298,57,6943020,986718,3001,4823333,Charging,1696250,90
1519145318,57,6942410,986328,2996,4828750,Charging,1701667,90
1519145338,57,6940580,984765,2996,4834166,Charging,1707083,91
1519145358,57,6939970,984635,2994,4840000,Charging,1712917,91
1519145378,57,6943630,983593,2999,4845416,Charging,1718333,91
1519145398,58,6941800,983593,2996,4850833,Charging,1723750,92
1519145419,58,6943020,983333,2994,4856250,Charging,1729167,92
1519145439,58,6945460,981119,2994,4861666,Charging,1734583,93
1519145459,58,6944240,980989,2992,4867500,Charging,1740417,93
1519145479,58,6944240,980208,2997,4872916,Charging,1745833,93
1519145499,59,6944850,980208,2996,4878333,Charging,1751250,94
1519145519,59,6944240,979036,2993,4883750,Charging,1756667,94
1519145539,59,6945460,979427,2992,4889166,Charging,1762083,94
1519145560,59,6945460,978645,2994,4895000,Charging,1767917,95
1519145580,59,6946680,978645,2992,4900416,Charging,1773333,95
1519145600,59,6949120,980208,2991,4905833,Charging,1778750,95
1519145620,60,6946680,979557,2994,4911250,Charging,1784167,96
1519145640,60,6947900,979166,2996,4916666,Charging,1789583,96
1519145660,60,6946680,977343,2998,4922083,Charging,1795000,96
1519145680,60,6948510,976562,2992,4927500,Charging,1800417,97
1519145700,60,6948510,977604,2991,4933333,Charging,1806250,97
1519145721,60,6949730,975520,2997,4938750,Charging,1811667,97
1519145741,61,6949120,975260,2994,4944166,Charging,1817083,98
1519145761,61,6950340,975130,2993,4949583,Charging,1822500,98
1519145781,61,6947290,973828,2995,4955000,Charging,1827917,98
1519145801,61,6949730,972395,2992,4960416,Charging,1833333,99
1519145821,61,6950950,972786,2992,4965833,Charging,1838750,99
1519145841,62,6948510,971614,2991,4971250,Charging,1844167,99
1519145862,62,6952170,970833,2992,4976666,Charging,1849583,100
1519145882,62,6951560,970052,2990,4982083,Charging,1855000,100
1519145902,62,6951560,969531,2992,4987500,Charging,1860417,100
1519145922,62,6952170,969270,2993,4992916,Charging,1865833,101
1519145942,62,6950340,968489,2987,4998333,Charging,1871250,101
1519145962,63,6950340,968750,2989,5003750,Charging,1876667,101
1519145982,63,6951560,968229,2987,5009166,Charging,1882083,102
1519146003,63,6952170,968098,2987,5015000,Charging,1887917,102
1519146023,63,6950950,967838,2989,5020416,Charging,1893333,102
1519146043,63,6952780,966927,2987,5025833,Charging,1898750,103
1519146063,63,6951560,967317,2986,5031250,Charging,1904167,103
1519146083,64,6955220,968750,2986,5036666,Charging,1909583,103
1519146103,64,6954000,968229,2988,5042083,Charging,1915000,104
1519146123,64,6955830,967057,2987,5047500,Charging,1920417,104
1519146143,64,6952780,966796,2984,5052916,Charging,1925833,104
1519146164,64,6952780,965625,2985,5058333,Charging,1931250,105
1519146184,64,6952170,964583,2982,5063750,Charging,1936667,105
1519146204,65,6953390,964453,2981,5069166,Charging,1942083,105
1519146224,65,6955830,963411,2987,5074583,Charging,1947500,106
1519146244,65,6954000,962369,2981,5079583,Charging,1952500,106
1519146264,65,6955220,962500,2981,5085000,Charging,1957917,106
1519146284,65,6956440,961067,2981,5090416,Charging,1963333,107
1519146305,66,6956440,961197,2984,5095833,Charging,1968750,107
1519146325,66,6954610,963151,2978,5101250,Charging,1974167,107
1519146345,66,6954000,960937,2980,5106666,Charging,1979583,108
1519146365,66,6955220,960807,2984,5112083,Charging,1985000,108
1519146385,66,6958880,959375,2978,5117500,Charging,1990417,108
1519146405,66,6955220,958463,2974,5122916,Charging,1995833,109
1519146425,67,6955220,957812,2977,5128333,Charging,2001250,109
1519146446,67,6954610,957031,2977,5133750,Charging,2006667,109
1519146466,67,6958270,958463,2978,5139166,Charging,2012083,110
1519146486,67,6958270,958463,2976,5144166,Charging,2017083,110
1519146506,67,6955830,958593,2975,5149583,Charging,2022500,110
1519146526,67,6957050,956250,2973,5155000,Charging,2027917,111
1519146546,68,6958880,955338,2976,5160416,Charging,2033333,111
1519146566,68,6957660,955078,2978,5165833,Charging,2038750,111
1519146586,68,6958270,954557,2975,5171250,Charging,2044167,112
1519146607,68,6961320,956119,2975,5176666,Charging,2049583,112
1519146627,68,6962540,964062,2973,5181666,Charging,2054583,112
1519146647,68,6961320,959375,2971,5187083,Charging,2060000,113
1519146667,69,6963150,957421,2971,5192500,Charging,2065417,113
1519146687,69,6961320,954817,2974,5197916,Charging,2070833,113
1519146707,69,6961930,953645,2971,5203333,Charging,2076250,114
1519146727,69,6960100,954296,2969,5208750,Charging,2081667,114
1519146748,69,6961320,952473,2973,5214166,Charging,2087083,114
1519146768,69,6961930,953255,2968,5219166,Charging,2092083,115
1519146788,70,6961930,950911,2969,5224583,Charging,2097500,115
1519146808,70,6963760,951041,2970,5230000,Charging,2102917,115
1519146828,70,6964370,949609,2973,5235416,Charging,2108333,116
1519146848,70,6964370,948697,2969,5240416,Charging,2113333,116
1519146868,70,6964370,947786,2969,5245833,Charging,2118750,116
1519146888,70,6964370,946484,2968,5251250,Charging,2124167,117
1519146909,71,6961930,948046,2967,5256666,Charging,2129583,117
1519146929,71,6966200,946093,2966,5261666,Charging,2134583,117
1519146949,71,6964370,945312,2968,5267083,Charging,2140000,118
1519146969,71,6964980,944270,2967,5272500,Charging,2145417,118
1519146989,71,6966810,943489,2968,5277916,Charging,2150833,118
1519147009,71,6966810,942708,2967,5282916,Charging,2155833,119
1519147029,72,6967420,941796,2967,5288333,Charging,2161250,119
1519147050,72,6966810,940885,2964,5293750,Charging,2166667,119
1519147070,72,6967420,940364,2964,5298750,Charging,2171667,120
1519147090,72,6968030,939322,2962,5304166,Charging,2177083,120
1519147110,72,6966200,938541,2964,5309166,Charging,2182083,120
1519147130,73,6968030,938020,2965,5314583,Charging,2187500,121
1519147150,73,6969250,936848,2960,5320000,Charging,2192917,121
1519147170,73,6970470,935677,2962,5325000,Charging,2197917,121
1519147191,73,6968030,937109,2963,5330416,Charging,2203333,122
1519147211,73,6968030,935677,2962,5335833,Charging,2208750,122
1519147231,73,6970470,934244,2960,5340833,Charging,2213750,122
1519147251,74,6973520,936197,2960,5346250,Charging,2219167,123
1519147271,74,6973520,938932,2961,5351250,Charging,2224167,123
1519147291,74,6973520,936848,2964,5356666,Charging,2229583,123
1519147311,74,6971080,933463,2960,5361666,Charging,2234583,124
1519147331,74,6971690,928515,2960,5367083,Charging,2240000,124
1519147352,74,6972910,926692,2960,5372083,Charging,2245000,124
1519147372,75,6971080,925781,2962,5377500,Charging,2250417,125
1519147392,75,6972910,924218,2957,5382500,Charging,2255417,125
1519147412,75,6972300,923437,2958,5387916,Charging,2260833,125
1519147432,75,6974740,922395,2961,5392916,Charging,2265833,126
1519147452,75,6975960,921093,2957,5398333,Charging,2271250,126
1519147472,75,6973520,920182,2960,5403333,Charging,2276250,126
1519147493,76,6973520,919010,2955,5408333,Charging,2281250,127
1519147513,76,6976570,918880,2955,5413750,Charging,2286667,127
1519147533,76,6975960,918619,2953,5418750,Charging,2291667,127
1519147553,76,6977180,917057,2950,5423750,Charging,2296667,128
1519147573,76,6977180,915885,2953,5429166,Charging,2302083,128
1519147593,76,6977790,914973,2951,5434166,Charging,2307083,128
1519147613,76,6977790,914583,2953,5439166,Charging,2312083,129
1519147634,77,6980230,913541,2955,5444166,Charging,2317083,129
1519147654,77,6979010,912630,2954,5449583,Charging,2322500,129
1519147674,77,6979620,911718,2950,5454583,Charging,2327500,130
1519147694,77,6980230,910286,2951,5459583,Charging,2332500,130
1519147714,77,6979620,909244,2952,5464583,Charging,2337500,130
1519147734,77,6980840,908723,2950,5470000,Charging,2342917,131
1519147754,78,6982670,907161,2950,5475000,Charging,2347917,131
1519147775,78,6982060,905729,2946,5480000,Charging,2352917,131
1519147795,78,6982060,904166,2948,5485000,Charging,2357917,132
1519147815,78,6982670,904166,2946,5490416,Charging,2363333,132
1519147835,78,6985720,903255,2946,5495416,Charging,2368333,132
1519147855,78,6986330,901041,2944,5500416,Charging,2373333,133
1519147875,79,6985720,899348,2948,5505416,Charging,2378333,133
1519147895,79,6988160,898046,2946,5510416,Charging,2383333,133
1519147916,79,6986940,895963,2945,5515416,Charging,2388333,134
1519147936,79,6989380,894531,2942,5520416,Charging,2393333,134
1519147956,79,6989380,894010,2942,5525416,Charging,2398333,134
1519147976,79,6988160,892317,2938,5530416,Charging,2403333,135
1519147996,80,6991210,891276,2946,5535416,Charging,2408333,135
1519148016,80,6993650,890364,2942,5540416,Charging,2413333,135
1519148036,80,6994260,888281,2941,5545416,Charging,2418333,136
1519148056,80,6993040,885416,2944,5550416,Charging,2423333,136
1519148077,80,6993650,885937,2932,5555416,Charging,2428333,136
1519148097,80,6995480,886197,2934,5560416,Charging,2433333,137
1519148117,81,6996700,883203,2938,5565416,Charging,2438333,137
1519148137,81,6997920,881901,2934,5570000,Charging,2442917,137
1519148157,81,6996090,876692,2935,5575000,Charging,2447917,138
1519148177,81,6997920,872526,2934,5580000,Charging,2452917,138
1519148197,81,6999140,869401,2931,5585000,Charging,2457917,138
1519148218,81,7000970,868098,2934,5590000,Charging,2462917,139
1519148238,81,7000360,865494,2934,5594583,Charging,2467500,139
1519148258,82,7000970,862760,2930,5599583,Charging,2472500,139
1519148278,82,7004020,859895,2931,5604166,Charging,2477083,140
1519148298,82,7005850,857291,2930,5609166,Charging,2482083,140
1519148318,82,7004630,854427,2926,5613750,Charging,2486667,140
1519148338,82,7007070,851562,2926,5618750,Charging,2491667,141
1519148359,82,7010730,848307,2920,5623333,Charging,2496250,141
1519148379,83,7011340,845442,2925,5628333,Charging,2501250,142
1519148399,83,7011950,842187,2926,5632916,Charging,2505833,142
1519148419,83,7011950,838802,2919,5637916,Charging,2510833,142
1519148440,83,7016220,835807,2922,5642500,Charging,2515417,143
